kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
meta,total_frames,,,,,,1200,
meta,frames_over_20ms,,,,,,15,
meta,eff_fps,,,,,,98.003,
stage,frame,10203785,4337000,5024000,6722706000,,
stage,async,292366,1000,182000,99366000,,
stage,logic,595147,88000,414000,120052000,,
stage,cs2,530929,0,337000,119885000,,
stage,layout,390,0,0,136000,,
stage,interact,14347,14000,21000,65000,,
stage,emit,123295,126000,189000,496000,,
stage,paint,526810,592000,640000,908000,,
stage,build,526931,592000,640000,908000,,
stage,render,2788251,3122000,3414000,3994000,,
stage,present,136464,133000,156000,351000,,
stage,server,84680,1000,2000,95903000,,
counter,uitree_find_id,,,,,805451,671.209167
counter,uitree_find_id_probes,,,,,1908129,1590.107500
counter,uitree_find_id_linear,,,,,0,0.000000
counter,uitree_id_rebuild,,,,,606,0.505000
counter,uitree_find_child,,,,,24071,20.059167
counter,uitree_find_child_hit,,,,,13787,11.489167
counter,uitree_find_child_ceil_miss,,,,,9650,8.041667
counter,uitree_walk_emit,,,,,3327935,2773.279167
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,684325,570.270833
counter,uitree_walk_hover,,,,,109028,90.856667
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,2996288,2496.906667
counter,uitree_layout_resolve,,,,,858,0.715000
counter,uitree_layout_skip,,,,,419,0.349167
counter,uitree_layout_nodes,,,,,2972320,2476.933333
counter,uitree_layout_node_skip,,,,,2861727,2384.772500
counter,uitree_layout_depth_recompute,,,,,425,0.354167
counter,uitree_ensure_layout,,,,,19798,16.498333
counter,uitree_cc_create,,,,,10183,8.485833
counter,uitree_cc_delete,,,,,0,0.000000
counter,uitree_cc_deleteall,,,,,672,0.560000
counter,uitree_cc_deleteall_rows,,,,,4020,3.350000
counter,uitree_apply_geo,,,,,25128,20.940000
counter,uitree_apply_content,,,,,28325,23.604167
counter,uitree_apply_hook,,,,,7378,6.148333
counter,uitree_apply_other,,,,,572862,477.385000
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,7882309,6568.590833
counter,uitree_capacity,,,,,8796160,7330.133333
counter,uitree_free_list,,,,,0,0.000000
counter,uitree_node_bytes,,,,,18296012800,15246677.333333
counter,cs2_scripts,,,,,10125,8.437500
counter,cs2_opcodes,,,,,2164885,1804.070833
