kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
meta,total_frames,,,,,,900,
meta,frames_over_20ms,,,,,,12,
meta,eff_fps,,,,,,93.268,
stage,frame,10721791,5334000,5706000,4507066000,,
stage,async,236872,1000,214000,75949000,,
stage,logic,793424,154000,274000,255519000,,
stage,cs2,683120,0,156000,255132000,,
stage,layout,465,0,0,117000,,
stage,interact,11597,11000,16000,42000,,
stage,emit,57704,65000,76000,309000,,
stage,paint,644106,741000,786000,877000,,
stage,build,644145,741000,786000,877000,,
stage,render,2355986,2719000,2830000,3628000,,
stage,present,217870,207000,284000,379000,,
counter,uitree_find_id,,,,,615025,683.361111
counter,uitree_find_id_probes,,,,,1590466,1767.184444
counter,uitree_find_id_linear,,,,,0,0.000000
counter,uitree_id_rebuild,,,,,43,0.047778
counter,uitree_find_child,,,,,26128,29.031111
counter,uitree_find_child_hit,,,,,14323,15.914444
counter,uitree_find_child_ceil_miss,,,,,11238,12.486667
counter,uitree_walk_emit,,,,,2230391,2478.212222
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,556690,618.544444
counter,uitree_walk_hover,,,,,85788,95.320000
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,2111582,2346.202222
counter,uitree_layout_resolve,,,,,648,0.720000
counter,uitree_layout_skip,,,,,329,0.365556
counter,uitree_layout_nodes,,,,,2021955,2246.616667
counter,uitree_layout_node_skip,,,,,1928018,2142.242222
counter,uitree_layout_depth_recompute,,,,,307,0.341111
counter,uitree_ensure_layout,,,,,15796,17.551111
counter,uitree_cc_create,,,,,8188,9.097778
counter,uitree_cc_delete,,,,,3,0.003333
counter,uitree_cc_deleteall,,,,,463,0.514444
counter,uitree_cc_deleteall_rows,,,,,2740,3.044444
counter,uitree_apply_geo,,,,,21992,24.435556
counter,uitree_apply_content,,,,,24921,27.690000
counter,uitree_apply_hook,,,,,5681,6.312222
counter,uitree_apply_other,,,,,426227,473.585556
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,5512504,6125.004444
counter,uitree_capacity,,,,,6404096,7115.662222
counter,uitree_free_list,,,,,1117,1.241111
counter,uitree_node_bytes,,,,,11015045120,12238939.022222
counter,cs2_scripts,,,,,9553,10.614444
counter,cs2_opcodes,,,,,1887472,2097.191111
counter,cs2_host_ops,,,,,259950,288.833333
counter,cs2_cycles,,,,,1887472,2097.191111
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,7489,8.321111
counter,cs2_vm_pool_hit,,,,,7487,8.318889
counter,cs2_vm_pool_miss,,,,,2,0.002222
counter,cs2_vm_init_ns,,,,,5349000,5943.333333
counter,cache_model_hit,,,,,25030,27.811111
counter,cache_model_miss,,,,,2193,2.436667
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,2537,2.818889
counter,cache_sprite_miss,,,,,911,1.012222
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
