kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
meta,total_frames,,,,,,12000,
meta,frames_over_20ms,,,,,,24,
meta,eff_fps,,,,,,250.763,
stage,frame,3987833,3750000,4576000,72860000,,
stage,async,56983,1000,221000,2548000,,
stage,logic,220021,179000,376000,3767000,,
stage,cs2,56700,0,223000,3523000,,
stage,layout,64,0,1000,3000,,
stage,interact,17752,16000,27000,667000,,
stage,emit,121658,105000,209000,2697000,,
stage,paint,338104,321000,374000,4858000,,
stage,build,338222,321000,374000,4859000,,
stage,render,2889324,2733000,3206000,62508000,,
stage,present,139830,135000,151000,2259000,,
stage,server,2747,1000,3000,1250000,,
counter,uitree_find_id,,,,,1142438,557.831055
counter,uitree_find_id_probes,,,,,2007670,980.307617
counter,uitree_find_id_linear,,,,,0,0.000000
counter,uitree_id_rebuild,,,,,0,0.000000
counter,uitree_find_child,,,,,11720,5.722656
counter,uitree_find_child_hit,,,,,3440,1.679688
counter,uitree_find_child_ceil_miss,,,,,8280,4.042969
counter,uitree_walk_emit,,,,,5885952,2874.000000
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,1454080,710.000000
counter,uitree_walk_hover,,,,,212992,104.000000
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,5578752,2724.000000
counter,uitree_layout_resolve,,,,,1069,0.521973
counter,uitree_layout_skip,,,,,534,0.260742
counter,uitree_layout_nodes,,,,,3794220,1852.646484
counter,uitree_layout_node_skip,,,,,3792362,1851.739258
counter,uitree_layout_depth_recompute,,,,,535,0.261230
counter,uitree_ensure_layout,,,,,31025,15.148926
counter,uitree_cc_create,,,,,0,0.000000
counter,uitree_cc_delete,,,,,0,0.000000
counter,uitree_cc_deleteall,,,,,539,0.263184
counter,uitree_cc_deleteall_rows,,,,,0,0.000000
counter,uitree_apply_geo,,,,,17258,8.426758
counter,uitree_apply_content,,,,,13261,6.475098
counter,uitree_apply_hook,,,,,996,0.486328
counter,uitree_apply_other,,,,,1027694,501.803711
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,14524416,7092.000000
counter,uitree_capacity,,,,,16777216,8192.000000
counter,uitree_free_list,,,,,6144,3.000000
counter,uitree_node_bytes,,,,,28856811520,14090240.000000
counter,cs2_scripts,,,,,16170,7.895508
counter,cs2_opcodes,,,,,1463197,714.451660
counter,cs2_host_ops,,,,,196119,95.761230
counter,cs2_cycles,,,,,1463197,714.451660
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,16170,7.895508
counter,cs2_vm_pool_hit,,,,,16170,7.895508
counter,cs2_vm_pool_miss,,,,,0,0.000000
counter,cs2_vm_init_ns,,,,,12857000,6277.832031
counter,cs2_frame_pool_hit,,,,,31660,15.458984
counter,cs2_frame_pool_miss,,,,,0,0.000000
counter,cache_model_hit,,,,,0,0.000000
counter,cache_model_miss,,,,,0,0.000000
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,5,0.002441
counter,cache_sprite_miss,,,,,0,0.000000
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,17198040,8397.480469
counter,painter_gate_rejects,,,,,7506781,3665.420410
counter,painter_pushes,,,,,17198040,8397.480469
counter,painter_push_dedup,,,,,7531806,3677.639648
counter,painter_drain_events,,,,,8192,4.000000
counter,painter_commands,,,,,11143168,5441.000000
counter,painter_tiles_remaining_set,,,,,8857600,4325.000000
counter,scene_elements,,,,,31917714,15584.821289
counter,scene_anim_list,,,,,165006,80.569336
counter,zone_map_count,,,,,119163,58.185059
counter,zone_map_capacity,,,,,524288,256.000000
counter,npc_slot_max,,,,,133120,65.000000
counter,cache_model_size,,,,,608226,296.985352
counter,cache_sprite_size,,,,,296904,144.972656
