kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
meta,total_frames,,,,,,15000,
meta,frames_over_20ms,,,,,,14689,
meta,eff_fps,,,,,,44.144,
stage,frame,22653219,22922000,24217000,25430000,,
stage,async,258259,236000,425000,1950000,,
stage,logic,452664,446000,575000,2163000,,
stage,cs2,159301,156000,220000,508000,,
stage,layout,137,0,1000,1000,,
stage,interact,26549,26000,33000,136000,,
stage,emit,168484,169000,222000,1283000,,
stage,paint,431495,444000,504000,2915000,,
stage,build,431696,444000,504000,2915000,,
stage,render,3879619,3976000,4456000,16732000,,
stage,present,162979,166000,189000,1021000,,
stage,server,6382,2000,12000,169000,,
counter,uitree_find_id,,,,,1447973,707.018066
counter,uitree_find_id_probes,,,,,4823816,2355.378906
counter,uitree_find_id_linear,,,,,0,0.000000
counter,uitree_id_rebuild,,,,,0,0.000000
counter,uitree_find_child,,,,,50780,24.794922
counter,uitree_find_child_hit,,,,,15065,7.355957
counter,uitree_find_child_ceil_miss,,,,,35715,17.438965
counter,uitree_walk_emit,,,,,5885952,2874.000000
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,1454080,710.000000
counter,uitree_walk_hover,,,,,212992,104.000000
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,5578752,2724.000000
counter,uitree_layout_resolve,,,,,4096,2.000000
counter,uitree_layout_skip,,,,,2048,1.000000
counter,uitree_layout_nodes,,,,,14524416,7092.000000
counter,uitree_layout_node_skip,,,,,14517260,7088.505859
counter,uitree_layout_depth_recompute,,,,,2048,1.000000
counter,uitree_ensure_layout,,,,,126931,61.978027
counter,uitree_cc_create,,,,,0,0.000000
counter,uitree_cc_delete,,,,,0,0.000000
counter,uitree_cc_deleteall,,,,,2320,1.132812
counter,uitree_cc_deleteall_rows,,,,,0,0.000000
counter,uitree_apply_geo,,,,,27208,13.285156
counter,uitree_apply_content,,,,,23344,11.398438
counter,uitree_apply_hook,,,,,4465,2.180176
counter,uitree_apply_other,,,,,1040052,507.837891
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,14524416,7092.000000
counter,uitree_capacity,,,,,16777216,8192.000000
counter,uitree_free_list,,,,,6144,3.000000
counter,uitree_node_bytes,,,,,28856811520,14090240.000000
counter,cs2_scripts,,,,,69600,33.984375
counter,cs2_opcodes,,,,,6345935,3098.601074
counter,cs2_host_ops,,,,,847506,413.821289
counter,cs2_cycles,,,,,6345935,3098.601074
counter,cs2_aborts,,,,,0,0.000000
counter,cs2_vm_acquire,,,,,69600,33.984375
counter,cs2_vm_pool_hit,,,,,69600,33.984375
counter,cs2_vm_pool_miss,,,,,0,0.000000
counter,cs2_vm_init_ns,,,,,54329000,26527.832031
counter,cs2_frame_pool_hit,,,,,136388,66.595703
counter,cs2_frame_pool_miss,,,,,0,0.000000
counter,cache_model_hit,,,,,31,0.015137
counter,cache_model_miss,,,,,1,0.000488
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,24,0.011719
counter,cache_sprite_miss,,,,,0,0.000000
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,17201843,8399.337402
counter,painter_gate_rejects,,,,,7508891,3666.450684
counter,painter_pushes,,,,,17201843,8399.337402
counter,painter_push_dedup,,,,,7530272,3676.890625
counter,painter_drain_events,,,,,8192,4.000000
counter,painter_commands,,,,,11144320,5441.562500
counter,painter_tiles_remaining_set,,,,,8857600,4325.000000
counter,scene_elements,,,,,122411008,59771.000000
counter,scene_anim_list,,,,,632832,309.000000
counter,zone_map_count,,,,,130464,63.703125
counter,zone_map_capacity,,,,,524288,256.000000
counter,npc_slot_max,,,,,133120,65.000000
counter,cache_model_size,,,,,2333058,1139.188477
counter,cache_sprite_size,,,,,1138688,556.000000
