kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
meta,total_frames,,,,,,60000,
meta,frames_over_20ms,,,,,,322,
meta,eff_fps,,,,,,223.634,
stage,frame,4471586,4256000,5228000,87089000,,
stage,async,137401,2000,193000,27471000,,
stage,logic,468251,205000,911000,82352000,,
stage,cs2,284523,0,726000,82078000,,
stage,layout,57,0,1000,1000,,
stage,interact,19696,19000,27000,47000,,
stage,emit,196928,184000,334000,578000,,
stage,paint,451768,448000,487000,631000,,
stage,build,451887,448000,488000,631000,,
stage,render,2783208,2740000,3375000,3724000,,
stage,present,138204,135000,151000,250000,,
stage,server,3179,1000,3000,169000,,
counter,uitree_find_id,,,,,1917238,936.151367
counter,uitree_find_id_probes,,,,,5108498,2494.383789
counter,uitree_find_id_linear,,,,,0,0.000000
counter,uitree_id_rebuild,,,,,394,0.192383
counter,uitree_find_child,,,,,46538,22.723633
counter,uitree_find_child_hit,,,,,35681,17.422363
counter,uitree_find_child_ceil_miss,,,,,10169,4.965332
counter,uitree_walk_emit,,,,,6744515,3293.220215
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,1454080,710.000000
counter,uitree_walk_hover,,,,,215040,105.000000
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,5677582,2772.256836
counter,uitree_layout_resolve,,,,,1281,0.625488
counter,uitree_layout_skip,,,,,615,0.300293
counter,uitree_layout_nodes,,,,,6747246,3294.553711
counter,uitree_layout_node_skip,,,,,6639901,3242.139160
counter,uitree_layout_depth_recompute,,,,,639,0.312012
counter,uitree_ensure_layout,,,,,31845,15.549316
counter,uitree_cc_create,,,,,9865,4.816895
counter,uitree_cc_delete,,,,,0,0.000000
counter,uitree_cc_deleteall,,,,,1086,0.530273
counter,uitree_cc_deleteall_rows,,,,,9711,4.741699
counter,uitree_apply_geo,,,,,239387,116.888184
counter,uitree_apply_content,,,,,248388,121.283203
counter,uitree_apply_hook,,,,,30267,14.778809
counter,uitree_apply_other,,,,,1067364,521.173828
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,20748288,10131.000000
counter,uitree_capacity,,,,,33554432,16384.000000
counter,uitree_free_list,,,,,0,0.000000
counter,uitree_node_bytes,,,,,58250493952,28442624.000000
counter,cs2_scripts,,,,,13309,6.498535
counter,cs2_opcodes,,,,,3838846,1874.436523
counter,cs2_host_ops,,,,,548079,267.616699
counter,cs2_cycles,,,,,3838846,1874.436523
counter,cs2_aborts,,,,,24,0.011719
counter,cs2_vm_acquire,,,,,13309,6.498535
counter,cs2_vm_pool_hit,,,,,13309,6.498535
counter,cs2_vm_pool_miss,,,,,0,0.000000
counter,cs2_vm_init_ns,,,,,10979000,5360.839844
counter,cs2_frame_pool_hit,,,,,31051,15.161621
counter,cs2_frame_pool_miss,,,,,0,0.000000
counter,cache_model_hit,,,,,36774,17.956055
counter,cache_model_miss,,,,,0,0.000000
counter,cache_model_evict,,,,,0,0.000000
counter,cache_sprite_hit,,,,,1852,0.904297
counter,cache_sprite_miss,,,,,0,0.000000
counter,cache_sprite_evict,,,,,0,0.000000
counter,cache_texture_hit,,,,,0,0.000000
counter,cache_texture_miss,,,,,0,0.000000
counter,cache_objtype_hit,,,,,0,0.000000
counter,cache_objtype_miss,,,,,0,0.000000
counter,cache_npctype_hit,,,,,0,0.000000
counter,cache_npctype_miss,,,,,0,0.000000
counter,cache_loc_hit,,,,,0,0.000000
counter,cache_loc_miss,,,,,0,0.000000
counter,cache_other_hit,,,,,0,0.000000
counter,cache_other_miss,,,,,0,0.000000
counter,cache_group_hit,,,,,0,0.000000
counter,cache_group_miss,,,,,0,0.000000
counter,cache_group_evict,,,,,0,0.000000
counter,cache_archive_hit,,,,,0,0.000000
counter,cache_archive_miss,,,,,0,0.000000
counter,cache_archive_evict,,,,,0,0.000000
counter,model_inst_hit,,,,,0,0.000000
counter,model_inst_miss,,,,,0,0.000000
counter,model_inst_evict,,,,,0,0.000000
counter,painter_pops,,,,,11728599,5726.854980
counter,painter_gate_rejects,,,,,5099182,2489.834961
counter,painter_pushes,,,,,11728599,5726.854980
counter,painter_push_dedup,,,,,4930911,2407.671387
counter,painter_drain_events,,,,,8192,4.000000
counter,painter_commands,,,,,7469641,3647.285645
