kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame,window
window_stage,frame,33559220,22886000,24171000,4923458000,,,,0
window_stage,async,719938,241000,579000,83767000,,,,0
window_stage,logic,1764748,517000,678000,270180000,,,,0
window_stage,cs2,1464598,198000,311000,269660000,,,,0
window_stage,layout,630,0,1000,113000,,,,0
window_stage,interact,28344,29000,35000,48000,,,,0
window_stage,emit,171362,171000,250000,371000,,,,0
window_stage,paint,450998,468000,529000,720000,,,,0
window_stage,build,451156,468000,529000,720000,,,,0
window_stage,render,4005138,4213000,4522000,4797000,,,,0
window_stage,present,177002,178000,198000,236000,,,,0
window_stage,server,203738,2000,14000,94771000,,,,0
window_counter,uitree_find_id,,,,,535958,1071.916000,0
window_counter,uitree_find_id_probes,,,,,2015934,4031.868000,0
window_counter,uitree_id_rebuild,,,,,160,0.320000,0
window_counter,uitree_find_child,,,,,36635,73.270000,0
window_counter,uitree_find_child_hit,,,,,18775,37.550000,0
window_counter,uitree_find_child_ceil_miss,,,,,17274,34.548000,0
window_counter,uitree_walk_emit,,,,,1396226,2792.452000,0
window_counter,uitree_walk_hit,,,,,345395,690.790000,0
window_counter,uitree_walk_hover,,,,,51070,102.140000,0
window_counter,uitree_emit_skip,,,,,1323006,2646.012000,0
window_counter,uitree_layout_resolve,,,,,1178,2.356000,0
window_counter,uitree_layout_skip,,,,,587,1.174000,0
window_counter,uitree_layout_nodes,,,,,3945314,7890.628000,0
window_counter,uitree_layout_node_skip,,,,,3836174,7672.348000,0
window_counter,uitree_layout_depth_recompute,,,,,576,1.152000,0
window_counter,uitree_ensure_layout,,,,,33656,67.312000,0
window_counter,uitree_cc_create,,,,,9209,18.418000,0
window_counter,uitree_cc_delete,,,,,3,0.006000,0
window_counter,uitree_cc_deleteall,,,,,814,1.628000,0
window_counter,uitree_cc_deleteall_rows,,,,,3649,7.298000,0
window_counter,uitree_apply_geo,,,,,23064,46.128000,0
window_counter,uitree_apply_content,,,,,26456,52.912000,0
window_counter,uitree_apply_hook,,,,,6852,13.704000,0
window_counter,uitree_apply_other,,,,,279278,558.556000,0
window_gauge,uitree_components,,,,,7092,7092.000000,0
window_gauge,uitree_capacity,,,,,8192,8192.000000,0
window_gauge,uitree_free_list,,,,,3,3.000000,0
window_gauge,uitree_node_bytes,,,,,14090240,14090240.000000,0
window_counter,cs2_scripts,,,,,19646,39.292000,0
window_counter,cs2_opcodes,,,,,2963568,5927.136000,0
window_counter,cs2_host_ops,,,,,405322,810.644000,0
window_counter,cs2_cycles,,,,,2963568,5927.136000,0
window_counter,cs2_vm_acquire,,,,,17547,35.094000,0
window_counter,cs2_vm_pool_hit,,,,,17545,35.090000,0
window_counter,cs2_vm_pool_miss,,,,,2,0.004000,0
window_counter,cs2_vm_init_ns,,,,,15257000,30514.000000,0
window_counter,cs2_frame_pool_hit,,,,,35488,70.976000,0
window_counter,cs2_frame_pool_miss,,,,,11,0.022000,0
window_counter,cache_model_hit,,,,,25228,50.456000,0
window_counter,cache_model_miss,,,,,2193,4.386000,0
window_counter,cache_sprite_hit,,,,,2668,5.336000,0
window_counter,cache_sprite_miss,,,,,911,1.822000,0
window_counter,painter_pops,,,,,4019097,8038.194000,0
window_counter,painter_gate_rejects,,,,,1755457,3510.914000,0
window_counter,painter_pushes,,,,,4019097,8038.194000,0
window_counter,painter_push_dedup,,,,,1755933,3511.866000,0
window_counter,painter_drain_events,,,,,1912,3.824000,0
window_gauge,painter_commands,,,,,5442,5442.000000,0
window_gauge,painter_tiles_remaining_set,,,,,4325,4325.000000,0
window_gauge,scene_elements,,,,,59771,59771.000000,0
window_gauge,scene_anim_list,,,,,309,309.000000,0
window_gauge,zone_map_count,,,,,49,49.000000,0
window_gauge,zone_map_capacity,,,,,256,256.000000,0
window_gauge,npc_slot_max,,,,,65,65.000000,0
window_gauge,cache_model_size,,,,,1139,1139.000000,0
window_gauge,cache_sprite_size,,,,,556,556.000000,0
window_stage,frame,22655724,23017000,24167000,24901000,,,,1
window_stage,async,229210,198000,409000,1156000,,,,1
window_stage,logic,423232,398000,567000,1210000,,,,1
window_stage,cs2,150980,133000,225000,546000,,,,1
window_stage,layout,100,0,1000,1000,,,,1
window_stage,interact,24974,24000,33000,94000,,,,1
window_stage,emit,150386,143000,215000,408000,,,,1
window_stage,paint,414550,390000,511000,1982000,,,,1
window_stage,build,414750,390000,511000,1983000,,,,1
window_stage,render,3666006,3471000,4426000,6671000,,,,1
window_stage,present,154798,146000,191000,294000,,,,1
window_stage,server,5776,2000,6000,351000,,,,1
window_counter,uitree_find_id,,,,,353223,706.446000,1
window_counter,uitree_find_id_probes,,,,,1174437,2348.874000,1
window_counter,uitree_find_child,,,,,12340,24.680000,1
window_counter,uitree_find_child_hit,,,,,3655,7.310000,1
window_counter,uitree_find_child_ceil_miss,,,,,8685,17.370000,1
window_counter,uitree_walk_emit,,,,,1437000,2874.000000,1
window_counter,uitree_walk_hit,,,,,355000,710.000000,1
window_counter,uitree_walk_hover,,,,,52000,104.000000,1
window_counter,uitree_emit_skip,,,,,1362000,2724.000000,1
window_counter,uitree_layout_resolve,,,,,1000,2.000000,1
window_counter,uitree_layout_skip,,,,,500,1.000000,1
window_counter,uitree_layout_nodes,,,,,3546000,7092.000000,1
window_counter,uitree_layout_node_skip,,,,,3544305,7088.610000,1
window_counter,uitree_layout_depth_recompute,,,,,500,1.000000,1
window_counter,uitree_ensure_layout,,,,,30962,61.924000,1
window_counter,uitree_cc_deleteall,,,,,567,1.134000,1
window_counter,uitree_apply_geo,,,,,6538,13.076000,1
window_counter,uitree_apply_content,,,,,5739,11.478000,1
window_counter,uitree_apply_hook,,,,,995,1.990000,1
window_counter,uitree_apply_other,,,,,253978,507.956000,1
window_gauge,uitree_components,,,,,7092,7092.000000,1
window_gauge,uitree_capacity,,,,,8192,8192.000000,1
window_gauge,uitree_free_list,,,,,3,3.000000,1
window_gauge,uitree_node_bytes,,,,,14090240,14090240.000000,1
window_counter,cs2_scripts,,,,,17010,34.020000,1
window_counter,cs2_opcodes,,,,,1534472,3068.944000,1
window_counter,cs2_host_ops,,,,,205407,410.814000,1
window_counter,cs2_cycles,,,,,1534472,3068.944000,1
window_counter,cs2_vm_acquire,,,,,17010,34.020000,1
window_counter,cs2_vm_pool_hit,,,,,17010,34.020000,1
window_counter,cs2_vm_init_ns,,,,,12094000,24188.000000,1
window_counter,cs2_frame_pool_hit,,,,,33276,66.552000,1
window_counter,cache_model_hit,,,,,16,0.032000,1
window_counter,cache_sprite_hit,,,,,7,0.014000,1
window_counter,painter_pops,,,,,4200602,8401.204000,1
window_counter,painter_gate_rejects,,,,,1833880,3667.760000,1
window_counter,painter_pushes,,,,,4200602,8401.204000,1
window_counter,painter_push_dedup,,,,,1837922,3675.844000,1
window_counter,painter_drain_events,,,,,2000,4.000000,1
window_gauge,painter_commands,,,,,5443,5443.000000,1
window_gauge,painter_tiles_remaining_set,,,,,4325,4325.000000,1
window_gauge,scene_elements,,,,,59771,59771.000000,1
window_gauge,scene_anim_list,,,,,309,309.000000,1
window_gauge,zone_map_count,,,,,52,52.000000,1
window_gauge,zone_map_capacity,,,,,256,256.000000,1
window_gauge,npc_slot_max,,,,,65,65.000000,1
window_gauge,cache_model_size,,,,,1139,1139.000000,1
window_gauge,cache_sprite_size,,,,,556,556.000000,1
window_stage,frame,22565988,22798000,24102000,24987000,,,,2
window_stage,async,246418,226000,408000,829000,,,,2
window_stage,logic,467242,466000,599000,2415000,,,,2
window_stage,cs2,171404,168000,252000,632000,,,,2
window_stage,layout,116,0,1000,1000,,,,2
window_stage,interact,27506,27000,35000,152000,,,,2
window_stage,emit,164654,162000,236000,364000,,,,2
window_stage,paint,435552,446000,517000,1238000,,,,2
window_stage,build,435740,446000,517000,1238000,,,,2
window_stage,render,3879778,3999000,4447000,6235000,,,,2
window_stage,present,165426,169000,192000,263000,,,,2
window_stage,server,6078,2000,10000,140000,,,,2
window_counter,uitree_find_id,,,,,350808,701.616000,2
window_counter,uitree_find_id_probes,,,,,1162408,2324.816000,2
window_counter,uitree_find_child,,,,,11980,23.960000,2
window_counter,uitree_find_child_hit,,,,,3355,6.710000,2
window_counter,uitree_find_child_ceil_miss,,,,,8625,17.250000,2
window_counter,uitree_walk_emit,,,,,1437000,2874.000000,2
window_counter,uitree_walk_hit,,,,,355000,710.000000,2
window_counter,uitree_walk_hover,,,,,52000,104.000000,2
window_counter,uitree_emit_skip,,,,,1362000,2724.000000,2
window_counter,uitree_layout_resolve,,,,,1000,2.000000,2
window_counter,uitree_layout_skip,,,,,500,1.000000,2
window_counter,uitree_layout_nodes,,,,,3546000,7092.000000,2
window_counter,uitree_layout_node_skip,,,,,3544289,7088.578000,2
window_counter,uitree_layout_depth_recompute,,,,,500,1.000000,2
window_counter,uitree_ensure_layout,,,,,30695,61.390000,2
window_counter,uitree_cc_deleteall,,,,,564,1.128000,2
window_counter,uitree_apply_geo,,,,,6342,12.684000,2
window_counter,uitree_apply_content,,,,,5519,11.038000,2
window_counter,uitree_apply_hook,,,,,939,1.878000,2
window_counter,uitree_apply_other,,,,,253660,507.320000,2
window_gauge,uitree_components,,,,,7092,7092.000000,2
window_gauge,uitree_capacity,,,,,8192,8192.000000,2
window_gauge,uitree_free_list,,,,,3,3.000000,2
window_gauge,uitree_node_bytes,,,,,14090240,14090240.000000,2
window_counter,cs2_scripts,,,,,16920,33.840000,2
window_counter,cs2_opcodes,,,,,1484645,2969.290000,2
window_counter,cs2_host_ops,,,,,201545,403.090000,2
window_counter,cs2_cycles,,,,,1484645,2969.290000,2
window_counter,cs2_vm_acquire,,,,,16920,33.840000,2
window_counter,cs2_vm_pool_hit,,,,,16920,33.840000,2
window_counter,cs2_vm_init_ns,,,,,13407000,26814.000000,2
window_counter,cs2_frame_pool_hit,,,,,33017,66.034000,2
window_counter,cache_model_hit,,,,,14,0.028000,2
window_counter,cache_sprite_hit,,,,,2,0.004000,2
window_counter,painter_pops,,,,,4201222,8402.444000,2
window_counter,painter_gate_rejects,,,,,1833890,3667.780000,2
window_counter,painter_pushes,,,,,4201222,8402.444000,2
window_counter,painter_push_dedup,,,,,1837980,3675.960000,2
window_counter,painter_drain_events,,,,,2000,4.000000,2
window_gauge,painter_commands,,,,,5443,5443.000000,2
window_gauge,painter_tiles_remaining_set,,,,,4325,4325.000000,2
window_gauge,scene_elements,,,,,59771,59771.000000,2
window_gauge,scene_anim_list,,,,,309,309.000000,2
window_gauge,zone_map_count,,,,,52,52.000000,2
window_gauge,zone_map_capacity,,,,,256,256.000000,2
window_gauge,npc_slot_max,,,,,65,65.000000,2
window_gauge,cache_model_size,,,,,1139,1139.000000,2
window_gauge,cache_sprite_size,,,,,556,556.000000,2
window_stage,frame,22515010,22815000,24077000,24642000,,,,3
window_stage,async,276052,246000,427000,1533000,,,,3
window_stage,logic,489060,498000,622000,947000,,,,3
window_stage,cs2,182836,183000,259000,363000,,,,3
window_stage,layout,172,0,1000,1000,,,,3
window_stage,interact,29094,29000,36000,67000,,,,3
window_stage,emit,176746,170000,256000,360000,,,,3
window_stage,paint,468344,475000,527000,622000,,,,3
window_stage,build,468564,475000,527000,622000,,,,3
window_stage,render,4141420,4224000,4579000,4888000,,,,3
window_stage,present,176268,180000,197000,269000,,,,3
window_stage,server,6988,2000,13000,168000,,,,3
window_counter,uitree_find_id,,,,,352060,704.120000,3
window_counter,uitree_find_id_probes,,,,,1166479,2332.958000,3
window_counter,uitree_find_child,,,,,12180,24.360000,3
window_counter,uitree_find_child_hit,,,,,3555,7.110000,3
window_counter,uitree_find_child_ceil_miss,,,,,8625,17.250000,3
window_counter,uitree_walk_emit,,,,,1437000,2874.000000,3
window_counter,uitree_walk_hit,,,,,355000,710.000000,3
window_counter,uitree_walk_hover,,,,,52000,104.000000,3
window_counter,uitree_emit_skip,,,,,1362000,2724.000000,3
window_counter,uitree_layout_resolve,,,,,1000,2.000000,3
window_counter,uitree_layout_skip,,,,,500,1.000000,3
window_counter,uitree_layout_nodes,,,,,3546000,7092.000000,3
window_counter,uitree_layout_node_skip,,,,,3544285,7088.570000,3
window_counter,uitree_layout_depth_recompute,,,,,500,1.000000,3
window_counter,uitree_ensure_layout,,,,,30719,61.438000,3
window_counter,uitree_cc_deleteall,,,,,563,1.126000,3
window_counter,uitree_apply_geo,,,,,6480,12.960000,3
window_counter,uitree_apply_content,,,,,5657,11.314000,3
window_counter,uitree_apply_hook,,,,,983,1.966000,3
window_counter,uitree_apply_other,,,,,253866,507.732000,3
window_gauge,uitree_components,,,,,7092,7092.000000,3
window_gauge,uitree_capacity,,,,,8192,8192.000000,3
window_gauge,uitree_free_list,,,,,3,3.000000,3
window_gauge,uitree_node_bytes,,,,,14090240,14090240.000000,3
window_counter,cs2_scripts,,,,,16890,33.780000,3
window_counter,cs2_opcodes,,,,,1512975,3025.950000,3
window_counter,cs2_host_ops,,,,,203231,406.462000,3
window_counter,cs2_cycles,,,,,1512975,3025.950000,3
window_counter,cs2_vm_acquire,,,,,16890,33.780000,3
window_counter,cs2_vm_pool_hit,,,,,16890,33.780000,3
window_counter,cs2_vm_init_ns,,,,,14991000,29982.000000,3
window_counter,cs2_frame_pool_hit,,,,,33020,66.040000,3
window_counter,cache_sprite_hit,,,,,6,0.012000,3
window_counter,painter_pops,,,,,4200867,8401.734000,3
window_counter,painter_gate_rejects,,,,,1833810,3667.620000,3
