kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
meta,total_frames,,,,,6000,
meta,frames_over_20ms,,,,,3,
meta,eff_fps,,,,,161.283,
stage,frame,6200296,5871400,8705000,18740100,,
stage,async,134,100,300,900,,
stage,logic,39652,28200,89200,227000,,
stage,cs2,10335,0,39000,77300,,
stage,layout,227,0,700,14100,,
stage,interact,10714,9500,20000,84100,,
stage,emit,10310,8600,20800,37900,,
stage,paint,974077,878900,1500200,2560900,,
stage,build,974284,879200,1500300,2561300,,
stage,render,4859300,4576100,6937000,12142600,,
stage,pick_finish,0,0,0,0,,
stage,present,123276,111800,161300,1411000,,
stage,server,0,0,0,0,,
stage,platform_poll,76034,84900,166500,5198100,,
stage,command_drain,682,600,1500,27700,,
stage,app_run,111062,86700,218700,440900,,
stage,frame_post,33389,26100,65600,784700,,
stage,input_prep,79260,87900,171000,5209500,,
stage,surface_sync,103,100,200,700,,
stage,display,5974981,5654200,8324800,14092700,,
stage,window_sync,172,100,400,1000,,
cpu,main_thread,6079098,5759137,8526540,14303392,,
cpu_info,cycle_normalized_estimate,,,,,,
cpu_raw,main_thread_calibration_clock_total,,,,,12453125000,6080627.441406
counter,uitree_find_id,,,,,1098953,536.598145
counter,uitree_find_id_probes,,,,,1189370,580.747070
counter,uitree_find_id_linear,,,,,0,0.000000
counter,uitree_id_rebuild,,,,,0,0.000000
counter,uitree_find_child,,,,,80,0.039062
counter,uitree_find_child_hit,,,,,16,0.007812
counter,uitree_find_child_ceil_miss,,,,,48,0.023438
counter,uitree_walk_emit,,,,,229376,112.000000
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,563200,275.000000
counter,uitree_walk_hover,,,,,86016,42.000000
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,200704,98.000000
counter,uitree_layout_resolve,,,,,635,0.310059
counter,uitree_layout_skip,,,,,619,0.302246
counter,uitree_layout_nodes,,,,,17152,8.375000
counter,uitree_layout_node_skip,,,,,17120,8.359375
counter,uitree_layout_depth_recompute,,,,,0,0.000000
counter,uitree_ensure_layout,,,,,4620,2.255859
counter,uitree_cc_create,,,,,0,0.000000
counter,uitree_cc_delete,,,,,0,0.000000
counter,uitree_cc_deleteall,,,,,0,0.000000
