kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame
meta,total_frames,,,,,,3000,
meta,frames_over_20ms,,,,,,31,
meta,eff_fps,,,,,,217.518,
stage,frame,4597311,4235000,5529000,83314000,,
stage,async,149919,2000,202000,26009000,,
stage,logic,503943,236000,910000,78727000,,
stage,cs2,290739,0,691000,78479000,,
stage,layout,61,0,1000,1000,,
stage,interact,21758,21000,30000,143000,,
stage,emit,232406,209000,428000,2606000,,
stage,paint,456522,434000,516000,5567000,,
stage,build,456682,434000,516000,5568000,,
stage,render,2801747,2672000,3454000,19134000,,
stage,present,140292,135000,156000,4795000,,
stage,server,3118,1000,4000,270000,,
counter,uitree_find_id,,,,,1653673,807.457520
counter,uitree_find_id_probes,,,,,4822890,2354.926758
counter,uitree_find_id_linear,,,,,0,0.000000
counter,uitree_id_rebuild,,,,,426,0.208008
counter,uitree_find_child,,,,,50117,24.471191
counter,uitree_find_child_hit,,,,,37926,18.518555
counter,uitree_find_child_ceil_miss,,,,,11483,5.606934
counter,uitree_walk_emit,,,,,6722569,3282.504395
counter,uitree_walk_emit_drag,,,,,0,0.000000
counter,uitree_walk_hit,,,,,1454080,710.000000
counter,uitree_walk_hover,,,,,215040,105.000000
counter,uitree_walk_drop,,,,,0,0.000000
counter,uitree_emit_skip,,,,,5819630,2841.616211
counter,uitree_layout_resolve,,,,,1320,0.644531
counter,uitree_layout_skip,,,,,630,0.307617
counter,uitree_layout_nodes,,,,,6982110,3409.233398
counter,uitree_layout_node_skip,,,,,6803667,3322.103027
counter,uitree_layout_depth_recompute,,,,,655,0.319824
counter,uitree_ensure_layout,,,,,32501,15.869629
counter,uitree_cc_create,,,,,11168,5.453125
counter,uitree_cc_delete,,,,,0,0.000000
counter,uitree_cc_deleteall,,,,,1124,0.548828
counter,uitree_cc_deleteall_rows,,,,,10996,5.369141
counter,uitree_apply_geo,,,,,90300,44.091797
counter,uitree_apply_content,,,,,99578,48.622070
counter,uitree_apply_hook,,,,,30850,15.063477
counter,uitree_apply_other,,,,,1070565,522.736816
counter,uitree_key_scan,,,,,0,0.000000
counter,uitree_key_scan_nodes,,,,,0,0.000000
counter,uitree_components,,,,,20723712,10119.000000
counter,uitree_capacity,,,,,33554432,16384.000000
counter,uitree_free_list,,,,,0,0.000000
counter,uitree_node_bytes,,,,,58250493952,28442624.000000
counter,cs2_scripts,,,,,13621,6.650879
counter,cs2_opcodes,,,,,4003726,1954.944336
counter,cs2_host_ops,,,,,571929,279.262207
counter,cs2_cycles,,,,,4003726,1954.944336
counter,cs2_aborts,,,,,24,0.011719
counter,cs2_vm_acquire,,,,,13621,6.650879
counter,cs2_vm_pool_hit,,,,,13621,6.650879
counter,cs2_vm_pool_miss,,,,,0,0.000000
counter,cs2_vm_init_ns,,,,,10794000,5270.507812
counter,cs2_frame_pool_hit,,,,,31722,15.489258
