kind,name,mean_ns,p50_ns,p95_ns,max_ns,total,per_frame,window
window_stage,frame,10506125,4642000,5408000,5535361000,,,0
window_stage,async,329619,1000,160000,85867000,,,0
window_stage,logic,701408,70000,449000,118470000,,,0
window_stage,cs2,634387,0,351000,118296000,,,0
window_stage,layout,424,0,1000,158000,,,0
window_stage,interact,17898,17000,24000,621000,,,0
window_stage,emit,157791,161000,279000,889000,,,0
window_stage,paint,535998,617000,668000,2042000,,,0
window_stage,build,536180,617000,668000,2042000,,,0
window_stage,render,2923241,3319000,3623000,13735000,,,0
window_stage,present,140046,137000,150000,596000,,,0
window_stage,server,100002,1000,2000,94325000,,,0
window_counter,uitree_find_id,,,,,705243,705.243000,0
window_counter,uitree_find_id_probes,,,,,1791152,1791.152000,0
window_counter,uitree_id_rebuild,,,,,606,0.606000,0
window_counter,uitree_find_child,,,,,26082,26.082000,0
window_counter,uitree_find_child_hit,,,,,15796,15.796000,0
window_counter,uitree_find_child_ceil_miss,,,,,9652,9.652000,0
window_counter,uitree_walk_emit,,,,,2675910,2675.910000,0
window_counter,uitree_walk_hit,,,,,552210,552.210000,0
window_counter,uitree_walk_hover,,,,,89135,89.135000,0
window_counter,uitree_emit_skip,,,,,2409396,2409.396000,0
window_counter,uitree_layout_resolve,,,,,775,0.775000,0
window_counter,uitree_layout_skip,,,,,376,0.376000,0
window_counter,uitree_layout_nodes,,,,,2677474,2677.474000,0
window_counter,uitree_layout_node_skip,,,,,2560612,2560.612000,0
window_counter,uitree_layout_depth_recompute,,,,,385,0.385000,0
window_counter,uitree_ensure_layout,,,,,17743,17.743000,0
window_counter,uitree_cc_create,,,,,10183,10.183000,0
window_counter,uitree_cc_deleteall,,,,,632,0.632000,0
window_counter,uitree_cc_deleteall_rows,,,,,4020,4.020000,0
window_counter,uitree_apply_geo,,,,,24189,24.189000,0
window_counter,uitree_apply_content,,,,,28719,28.719000,0
window_counter,uitree_apply_hook,,,,,7302,7.302000,0
window_counter,uitree_apply_other,,,,,470361,470.361000,0
window_gauge,uitree_components,,,,,7373,7373.000000,0
window_gauge,uitree_capacity,,,,,8192,8192.000000,0
window_gauge,uitree_node_bytes,,,,,17039360,17039360.000000,0
window_counter,cs2_scripts,,,,,9276,9.276000,0
window_counter,cs2_opcodes,,,,,2144270,2144.270000,0
window_counter,cs2_host_ops,,,,,297327,297.327000,0
window_counter,cs2_cycles,,,,,2144270,2144.270000,0
window_counter,cs2_vm_acquire,,,,,7082,7.082000,0
window_counter,cs2_vm_pool_hit,,,,,7080,7.080000,0
window_counter,cs2_vm_pool_miss,,,,,2,0.002000,0
window_counter,cs2_vm_init_ns,,,,,4870000,4870.000000,0
window_counter,cs2_frame_pool_hit,,,,,15978,15.978000,0
window_counter,cs2_frame_pool_miss,,,,,15,0.015000,0
window_counter,cache_model_hit,,,,,12122,12.122000,0
window_counter,cache_model_miss,,,,,2213,2.213000,0
window_counter,cache_sprite_hit,,,,,39271,39.271000,0
window_counter,cache_sprite_miss,,,,,1033,1.033000,0
window_counter,painter_pops,,,,,7137215,7137.215000,0
window_counter,painter_gate_rejects,,,,,3119993,3119.993000,0
window_counter,painter_pushes,,,,,7137215,7137.215000,0
window_counter,painter_push_dedup,,,,,3110512,3110.512000,0
window_counter,painter_drain_events,,,,,3387,3.387000,0
window_gauge,painter_commands,,,,,5223,5223.000000,0
window_gauge,painter_tiles_remaining_set,,,,,4325,4325.000000,0
window_gauge,zone_map_count,,,,,51,51.000000,0
window_gauge,zone_map_capacity,,,,,256,256.000000,0
window_gauge,npc_slot_max,,,,,65,65.000000,0
window_counter,iface_open,,,,,26,0.026000,0
window_counter,iface_close,,,,,2,0.002000,0
window_counter,iface_bake,,,,,22,0.022000,0
window_counter,iface_bake_reuse,,,,,4,0.004000,0
window_counter,iface_mount_ns,,,,,8001000,8001.000000,0
window_counter,uitree_anim_scan,,,,,626,0.626000,0
window_counter,iface_group_scan_nodes,,,,,2501,2.501000,0
window_stage,frame,4618285,4603000,4999000,5371000,,,1
window_stage,async,40845,1000,139000,397000,,,1
window_stage,logic,155845,67000,398000,455000,,,1
window_stage,cs2,86050,0,310000,361000,,,1
window_stage,layout,55,0,0,2000,,,1
window_stage,interact,17330,17000,23000,31000,,,1
window_stage,emit,170630,162000,237000,328000,,,1
window_stage,paint,623515,620000,655000,706000,,,1
window_stage,build,623725,621000,655000,706000,,,1
window_stage,render,3314295,3309000,3501000,3834000,,,1
window_stage,present,138520,136000,149000,196000,,,1
window_stage,server,1550,1000,1000,78000,,,1
window_counter,uitree_find_id,,,,,108611,543.055000,1
window_counter,uitree_find_id_probes,,,,,161322,806.610000,1
window_counter,uitree_find_child,,,,,80,0.400000,1
window_counter,uitree_find_child_hit,,,,,65,0.325000,1
window_counter,uitree_find_child_ceil_miss,,,,,15,0.075000,1
window_counter,uitree_walk_emit,,,,,624600,3123.000000,1
window_counter,uitree_walk_hit,,,,,127000,635.000000,1
window_counter,uitree_walk_hover,,,,,19400,97.000000,1
window_counter,uitree_emit_skip,,,,,561800,2809.000000,1
window_counter,uitree_layout_resolve,,,,,118,0.590000,1
window_counter,uitree_layout_skip,,,,,59,0.295000,1
window_counter,uitree_layout_nodes,,,,,435007,2175.035000,1
window_counter,uitree_layout_node_skip,,,,,434989,2174.945000,1
window_counter,uitree_layout_depth_recompute,,,,,59,0.295000,1
window_counter,uitree_ensure_layout,,,,,3117,15.585000,1
window_counter,uitree_cc_deleteall,,,,,59,0.295000,1
window_counter,uitree_apply_geo,,,,,1450,7.250000,1
window_counter,uitree_apply_content,,,,,1148,5.740000,1
window_counter,uitree_apply_hook,,,,,148,0.740000,1
window_counter,uitree_apply_other,,,,,100040,500.200000,1
window_gauge,uitree_components,,,,,7373,7373.000000,1
window_gauge,uitree_capacity,,,,,8192,8192.000000,1
window_gauge,uitree_node_bytes,,,,,17039360,17039360.000000,1
window_counter,cs2_scripts,,,,,1298,6.490000,1
window_counter,cs2_opcodes,,,,,117716,588.580000,1
window_counter,cs2_host_ops,,,,,15944,79.720000,1
window_counter,cs2_cycles,,,,,117716,588.580000,1
window_counter,cs2_vm_acquire,,,,,1298,6.490000,1
window_counter,cs2_vm_pool_hit,,,,,1298,6.490000,1
